member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL3079~Assorted Colour Crazy Bouncing Putty~~Funky Thingz~Funky Thingz/Novelty Items~Novelty | Miscellaneous~~~0~"50 grams of assorted colour putty in opaque 2 piece tub. Comes in an assortment of 5 great fluro colours - pink, yellow, green, blue and orange.  Roll putty into a ball and bounce it! You can mould it, stretch it and snap it. Make it into wild shapes.
"~~~Tub: Polypropylene, Contents: Putty~69mm Diameter x 32mmH~~LL3079.jpg~~~~~~~~~~4CP Label Standard~4CP Standard Label : Lid - Circle 45mm Diameter~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Label Print ( 1 Position)~1 Position~4 Colour~Label Print~~~250~10,000~250~3.18~500~2.92~1,000~2.76~2,500~2.48~5,000~2.25~10,000~2.19~25,000~2.13~~~New Design~50~50~~~~~32~34~38~15~200~0.0413~~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL3079
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8627~Assorted Colour Lollipops in Double Wall Stainless Steel Barrel Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"16 Assorted Lollipopsshrink wrapped in Double Wall Stainless Steel Barrel Mug.  Mix of 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~Item Size 95mm Diameter x 90mmH~~LL8627.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 1 Position)~1 Position~1 Colour~Laser Engraved~~~50~~50~12.04~100~11.27~250~10.74~500~9.81~1,000~8.97~~0.00~~0~~~New Design~80~50~~Repeat Design~40~~20~29.5~31.5~7.5~27~0.0186~Individual white gift box.  Finished weight = 257 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8627
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8627~Assorted Colour Lollipops in Double Wall Stainless Steel Barrel Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Chocolates~~~0~"16 Assorted Lollipopsshrink wrapped in Double Wall Stainless Steel Barrel Mug.  Mix of 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~Item Size 95mm Diameter x 90mmH~~LL8627.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 2 Position)~2 Position~1 Colour~Laser Engraved~~~50~~50~14.93~100~14.05~250~13.44~500~12.31~1,000~11.29~~0.00~~0~~~New Design~160~100~~Repeat Design~80~~20~29.5~31.5~7.5~27~0.0186~Individual white gift box.  Finished weight = 257 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8627
Ideal for environmental projects as cotton is a renewable resource.  Join the revolution to reduce the use of plastic bags!"~~~Cotton - 140 GSM~Bag: 370mmL x 420mmH, Handle Length: 400mmL~~LL509.jpg~~~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~LL509_Black.jpg|LL509_DarkBlue.jpg|LL509_Green.jpg|LL509_LightBlue.jpg|LL509_Orange.jpg|LL509_Pink.jpg|LL509_Purple.jpg|LL509_Red.jpg|LL509_White.jpg|LL509_Yellow.jpg~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 250mmL x 320mmH; RBG Direct to Garment Print (White Bags Only) : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Pad Print ( 1 Position)~1 Position~4 Colour~Pad Print~~~100~10,000~100~6.56~250~5.60~500~5.19~1,000~3.89~2,500~3.53~5,000~3.46~10,000~1.97~25,000~1.36~New Design~80~200~Over 500 Free.~Repeat Design~40~~37~39~45~17~250~0.0649~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL509
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL509~Coloured Cotton Double Short Handle Tote Bag - 140 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Cotton Bags~Bags |Cotton | Calico Bags~~~0~"Coloured short handle cotton tote bags.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Ideal for environmental projects as cotton is a renewable resource.  Join the revolution to reduce the use of plastic bags!"~~~Cotton - 140 GSM~Bag: 370mmL x 420mmH, Handle Length: 400mmL~~LL509.jpg~~~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~LL509_Black.jpg|LL509_DarkBlue.jpg|LL509_Green.jpg|LL509_LightBlue.jpg|LL509_Orange.jpg|LL509_Pink.jpg|LL509_Purple.jpg|LL509_Red.jpg|LL509_White.jpg|LL509_Yellow.jpg~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 250mmL x 320mmH; RBG Direct to Garment Print (White Bags Only) : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 1 Colour Pad Print ( 2 Position)~2 Position~1 Colour~Pad Print~~~100~10,000~100~5.86~250~4.93~500~4.55~1,000~3.58~2,500~3.00~5,000~2.93~10,000~1.69~25,000~1.16~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~39~45~17~250~0.0649~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL509
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL509~Coloured Cotton Double Short Handle Tote Bag - 140 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Cotton Bags~Bags |Cotton | Calico Bags~~~0~"Coloured short handle cotton tote bags.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Ideal for environmental projects as cotton is a renewable resource.  Join the revolution to reduce the use of plastic bags!"~~~Cotton - 140 GSM~Bag: 370mmL x 420mmH, Handle Length: 400mmL~~LL509.jpg~~~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~LL509_Black.jpg|LL509_DarkBlue.jpg|LL509_Green.jpg|LL509_LightBlue.jpg|LL509_Orange.jpg|LL509_Pink.jpg|LL509_Purple.jpg|LL509_Red.jpg|LL509_White.jpg|LL509_Yellow.jpg~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 250mmL x 320mmH; RBG Direct to Garment Print (White Bags Only) : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 2 Colour Pad Print ( 2 Position)~2 Position~2 Colour~Pad Print~~~100~10,000~100~6.56~250~5.60~500~5.19~1,000~3.77~2,500~3.42~5,000~3.35~10,000~1.83~25,000~1.26~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~39~45~17~250~0.0649~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL509
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL509~Coloured Cotton Double Short Handle Tote Bag - 140 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Cotton Bags~Bags |Cotton | Calico Bags~~~0~"Coloured short handle cotton tote bags.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Ideal for environmental projects as cotton is a renewable resource.  Join the revolution to reduce the use of plastic bags!"~~~Cotton - 140 GSM~Bag: 370mmL x 420mmH, Handle Length: 400mmL~~LL509.jpg~~~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~LL509_Black.jpg|LL509_DarkBlue.jpg|LL509_Green.jpg|LL509_LightBlue.jpg|LL509_Orange.jpg|LL509_Pink.jpg|LL509_Purple.jpg|LL509_Red.jpg|LL509_White.jpg|LL509_Yellow.jpg~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 250mmL x 320mmH; RBG Direct to Garment Print (White Bags Only) : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 3 Colour Pad Print ( 2 Position)~2 Position~3 Colour~Pad Print~~~100~10,000~100~7.25~250~6.27~500~5.84~1,000~4.22~2,500~3.83~5,000~3.76~10,000~1.97~25,000~1.36~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~39~45~17~250~0.0649~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL509
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL509~Coloured Cotton Double Short Handle Tote Bag - 140 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Cotton Bags~Bags |Cotton | Calico Bags~~~0~"Coloured short handle cotton tote bags.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Ideal for environmental projects as cotton is a renewable resource.  Join the revolution to reduce the use of plastic bags!"~~~Cotton - 140 GSM~Bag: 370mmL x 420mmH, Handle Length: 400mmL~~LL509.jpg~~~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~Black|Dark Blue|Green|Light Blue|Orange|Pink|Purple|Red|White|Yellow~LL509_Black.jpg|LL509_DarkBlue.jpg|LL509_Green.jpg|LL509_LightBlue.jpg|LL509_Orange.jpg|LL509_Pink.jpg|LL509_Purple.jpg|LL509_Red.jpg|LL509_White.jpg|LL509_Yellow.jpg~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 250mmL x 320mmH; RBG Direct to Garment Print (White Bags Only) : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Digital Transfer Print ( 1 Position)~1 Position~4 Colour~Digital Transfer~~~100~10,000~100~7.42~250~6.43~500~6.00~1,000~5.50~2,500~5.03~5,000~0.00~10,000~0~25,000~~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~39~45~17~250~0.0649~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL509
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL560~Corporate Colour Lollipops~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"Corporate Colour Lollipops individually cello wrapped.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).  Lollipops sold per unit.  Decoration options include 19mm or 32mm diameter label applied to cello bag, 4cp double sided flag label folded onto stick or a 4cp business card attached to lollipop stick.
"~~~Boiled Lolly, Cellophane Bag~27mm Diameter (approx)~~LL560.jpg~~~Blue|Green|Orange|Purple|Red|Yellow~Blue|Green|Orange|Purple|Red|Yellow~LL560_Blue.jpg|LL560_Green.jpg|LL560_Orange.jpg|LL560_Purple.jpg|LL560_Red.jpg|LL560_Yellow.jpg~~~~~4CP Label Standard|Offset~Undecorated : Label applied to outer carton; 4CP Standard Label - Regular : Front/Back - Circle 16mm Diameter (Background colour up to 19mm Diameter|| Label Size 19mm Diameter); 4CP Standard Label - Large : Front/Back - Circle 32mm Diameter; 4CP Standard Label - Flag : Lollipop Stick - Rectangle 97mmL x 26mmH folded around stick; 4CP Business Card : Business Card - Rectangle 90mmL x 55mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Label Print ( 1 Position, 19mm)~1 Position,~4 Colour~Label Print~~~1,000~~1,000~0.29~2,000~0.28~3,000~0.26~5,000~0.23~10,000~0.21~25,000~0.19~50,000~0.18~1,00,000~0.13~New Design~50~50~~~~~32~25~30~7~1,000~0.024~"Individual lollipop weight approx. 6 grams each.
For 4CP cello bag label & 4CP Flag Label, lollipops are bulk packed bags of 1000.  For 4CP Business Cards, lollipops are bulk packed 50 per polybag then 500 per carton.  Carton size 32cm x 30cm x 25cm = 4.85kgs."~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL560
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL560~Corporate Colour Lollipops~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"Corporate Colour Lollipops individually cello wrapped.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).  Lollipops sold per unit.  Decoration options include 19mm or 32mm diameter label applied to cello bag, 4cp double sided flag label folded onto stick or a 4cp business card attached to lollipop stick.
"~~~Boiled Lolly, Cellophane Bag~27mm Diameter (approx)~~LL560.jpg~~~Blue|Green|Orange|Purple|Red|Yellow~Blue|Green|Orange|Purple|Red|Yellow~LL560_Blue.jpg|LL560_Green.jpg|LL560_Orange.jpg|LL560_Purple.jpg|LL560_Red.jpg|LL560_Yellow.jpg~~~~~4CP Label Standard|Offset~Undecorated : Label applied to outer carton; 4CP Standard Label - Regular : Front/Back - Circle 16mm Diameter (Background colour up to 19mm Diameter|| Label Size 19mm Diameter); 4CP Standard Label - Large : Front/Back - Circle 32mm Diameter; 4CP Standard Label - Flag : Lollipop Stick - Rectangle 97mmL x 26mmH folded around stick; 4CP Business Card : Business Card - Rectangle 90mmL x 55mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Label Print ( 1 Position, 32mm)~1 Position,~4 Colour~Label Print~~~1,000~~1,000~0.33~2,000~0.31~3,000~0.28~5,000~0.27~10,000~0.24~25,000~0.22~50,000~0.21~1,00,000~0.15~New Design~50~50~~~~~32~25~30~7~1,000~0.024~"Individual lollipop weight approx. 6 grams each.
For 4CP cello bag label & 4CP Flag Label, lollipops are bulk packed bags of 1000.  For 4CP Business Cards, lollipops are bulk packed 50 per polybag then 500 per carton.  Carton size 32cm x 30cm x 25cm = 4.85kgs."~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL560
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL560~Corporate Colour Lollipops~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"Corporate Colour Lollipops individually cello wrapped.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).  Lollipops sold per unit.  Decoration options include 19mm or 32mm diameter label applied to cello bag, 4cp double sided flag label folded onto stick or a 4cp business card attached to lollipop stick.
"~~~Boiled Lolly, Cellophane Bag~27mm Diameter (approx)~~LL560.jpg~~~Blue|Green|Orange|Purple|Red|Yellow~Blue|Green|Orange|Purple|Red|Yellow~LL560_Blue.jpg|LL560_Green.jpg|LL560_Orange.jpg|LL560_Purple.jpg|LL560_Red.jpg|LL560_Yellow.jpg~~~~~4CP Label Standard|Offset~Undecorated : Label applied to outer carton; 4CP Standard Label - Regular : Front/Back - Circle 16mm Diameter (Background colour up to 19mm Diameter|| Label Size 19mm Diameter); 4CP Standard Label - Large : Front/Back - Circle 32mm Diameter; 4CP Standard Label - Flag : Lollipop Stick - Rectangle 97mmL x 26mmH folded around stick; 4CP Business Card : Business Card - Rectangle 90mmL x 55mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Business Card Print~1 Position~4 Colour~Label Print~~~1,000~~1,000~0.57~2,000~0.53~3,000~0.52~5,000~0.48~10,000~0.43~25,000~0.40~50,000~0.4~1,00,000~0.29~~~50~~~~~32~25~30~7~1,000~0.024~"Individual lollipop weight approx. 6 grams each.
For 4CP cello bag label & 4CP Flag Label, lollipops are bulk packed bags of 1000.  For 4CP Business Cards, lollipops are bulk packed 50 per polybag then 500 per carton.  Carton size 32cm x 30cm x 25cm = 4.85kgs."~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL560
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL560~Corporate Colour Lollipops~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"Corporate Colour Lollipops individually cello wrapped.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).  Lollipops sold per unit.  Decoration options include 19mm or 32mm diameter label applied to cello bag, 4cp double sided flag label folded onto stick or a 4cp business card attached to lollipop stick.
"~~~Boiled Lolly, Cellophane Bag~27mm Diameter (approx)~~LL560.jpg~~~Blue|Green|Orange|Purple|Red|Yellow~Blue|Green|Orange|Purple|Red|Yellow~LL560_Blue.jpg|LL560_Green.jpg|LL560_Orange.jpg|LL560_Purple.jpg|LL560_Red.jpg|LL560_Yellow.jpg~~~~~4CP Label Standard|Offset~Undecorated : Label applied to outer carton; 4CP Standard Label - Regular : Front/Back - Circle 16mm Diameter (Background colour up to 19mm Diameter|| Label Size 19mm Diameter); 4CP Standard Label - Large : Front/Back - Circle 32mm Diameter; 4CP Standard Label - Flag : Lollipop Stick - Rectangle 97mmL x 26mmH folded around stick; 4CP Business Card : Business Card - Rectangle 90mmL x 55mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Flag Label Print~1 Position~4 Colour~Label Print~~~1,000~~1,000~0.45~2,000~0.42~3,000~0.40~5,000~0.37~10,000~0.35~25,000~0.31~50,000~0.29~1,00,000~0.21~New Design~50~50~~~~~32~25~30~7~1,000~0.024~"Individual lollipop weight approx. 6 grams each.
For 4CP cello bag label & 4CP Flag Label, lollipops are bulk packed bags of 1000.  For 4CP Business Cards, lollipops are bulk packed 50 per polybag then 500 per carton.  Carton size 32cm x 30cm x 25cm = 4.85kgs."~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL560
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8648~Corporate Colour Lollipops in Stainless Steel Double Wall Curved Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Chocolates~~~0~"16 Corporate Colour Lollipops shrink wrapped in Double Wall Stainless Steel Curved Mug.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~80mm Diameter x 88mmH~~LL8648.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 1 Position)~1 Position~1 Colour~Laser Engraved~~~50~~50~12.73~100~11.93~250~11.39~500~10.33~1,000~9.39~~0.00~~0~~~New Design~80~50~~Repeat Design~40~~20~29.5~31.5~8~27~0.0186~Individual white gift box.  Finished weight = 277 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8648
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8648~Corporate Colour Lollipops in Stainless Steel Double Wall Curved Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Chocolates~~~0~"16 Corporate Colour Lollipops shrink wrapped in Double Wall Stainless Steel Curved Mug.  Your choice of lollipops, choose from 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~80mm Diameter x 88mmH~~LL8648.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 2 Position)~2 Position~1 Colour~Laser Engraved~~~50~~50~15.62~100~14.72~250~14.08~500~12.83~1,000~11.71~~0.00~~0~~~New Design~160~100~~Repeat Design~80~~20~29.5~31.5~8~27~0.0186~Individual white gift box.  Finished weight = 277 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8648
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLN537~Cotton Folding Shopping Bag with Full Colour Design - 170 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Cotton Bags~Bags |Cotton | Calico Bags~~~0~"Cotton / Polyester foldable bag with zippered closure. Can be folded for convenience. Full colour sublimation print both sides. 
"~~~Calico - 170 GSM~Bag: 400mmL x 450mmH, Pouch: 140mmL x 140mmH~~LN537.jpg~~~~~~~~~~4CP Sublimation~4CP Sublimation Bag : 400mmL x 450mmH; 4CP Sublimation Pouch : 140mmL x 140mmH~1~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Sublimation Print ( 2 Position)~2 Position~4 Colour~Sublimation Print~~~250~250~250~13.71~500~10.32~1,000~8.89~2,500~7.92~5,000~6.90~~0.00~~0~~~~~50~~~~~37~36~36~10~125~0.048~~Stock: , Indent: 3-4 weeks airfreight, if supplier proof approved within 24 hours~https://www.logoline.com.au/product.aspx?i=LN537
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLN0020~Flexible PVC 2D or 3D Keytag~~Keytags & Lights~Keytags & Lights/Keytags~Keyrings | Plastic~~~0~"Custom shape keytag and your choice between two fittings.  Option of flat, 2D or 3D design and we'll match the PVC to within 10% plus or minus of your PantoneÂ® Colour Choice.
For 2 position keytags design must be the same on each side."~~~PVC~Custom - Up to 55mm across at widest point.~~LN0020.jpg~~~~~~~~~~Moulded PVC~Flat or 2D Moulded PVC up to 4 Colours : Flat or 2D - Maximum Design Size 55mm at widest point; 3D Moulded PVC up to 4 Colours : 3D - Maximum Design Size 55mm at widest point~1~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Moulded PVC 3d (1 Position)~1 Position~4 Colour~Moulded~~~500~500~500~2.67~1,000~2.16~2,500~1.56~5,000~1.47~10,000~1.21~~0.00~~0~~~New Design~100~50~~~~~~~~13~500~~Individual sealed polybag~Stock: , Indent: 4 Weeks Airfreight from approval of artwork with a digital proof supplied~https://www.logoline.com.au/product.aspx?i=LN0020
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLN0020~Flexible PVC 2D or 3D Keytag~~Keytags & Lights~Keytags & Lights/Keytags~Keyrings | Plastic~~~0~"Custom shape keytag and your choice between two fittings.  Option of flat, 2D or 3D design and we'll match the PVC to within 10% plus or minus of your PantoneÂ® Colour Choice.
